Frame#,Color,x,y,x_max,y_max
466,R,1310,380,1920,1080
466,R,147,336,1920,1080
466,R,1116,167,1920,1080
467,Y,433,704,1920,1080
467,Y,1400,439,1920,1080
467,Y,1178,233,1920,1080
467,Y,1195,198,1920,1080
467,Y,712,146,1920,1080
467,Y,854,72,1920,1080
467,R,1074,999,1920,1080
467,R,1356,969,1920,1080
467,R,185,576,1920,1080
467,R,207,537,1920,1080
467,R,150,521,1920,1080
467,R,150,448,1920,1080
467,R,1309,381,1920,1080
467,R,145,336,1920,1080
467,R,1115,167,1920,1080
468,Y,433,704,1920,1080
468,Y,1400,439,1920,1080
468,Y,1183,223,1920,1080
468,Y,1196,195,1920,1080
468,Y,712,146,1920,1080
468,Y,854,71,1920,1080
468,R,1074,1000,1920,1080
468,R,1356,968,1920,1080
468,R,186,578,1920,1080
468,R,208,536,1920,1080
468,R,150,521,1920,1080
468,R,151,448,1920,1080
468,R,1309,380,1920,1080
468,R,145,335,1920,1080
468,R,1115,167,1920,1080
469,Y,433,705,1920,1080
469,Y,1400,439,1920,1080
469,Y,1182,227,1920,1080
469,Y,1195,196,1920,1080
469,Y,712,145,1920,1080
469,Y,854,71,1920,1080
469,R,1074,1000,1920,1080
469,R,1356,967,1920,1080
469,R,187,577,1920,1080
469,R,208,536,1920,1080
469,R,151,523,1920,1080
469,R,150,448,1920,1080
469,R,1309,380,1920,1080
469,R,145,335,1920,1080
469,R,1115,167,1920,1080
470,Y,433,706,1920,1080
470,Y,1400,439,1920,1080
470,Y,1186,214,1920,1080
470,Y,713,146,1920,1080
470,Y,854,72,1920,1080
470,R,1074,1000,1920,1080
470,R,1355,967,1920,1080
470,R,184,576,1920,1080
470,R,207,537,1920,1080
470,R,149,524,1920,1080
470,R,150,448,1920,1080
470,R,1310,380,1920,1080
470,R,143,336,1920,1080
470,R,1115,167,1920,1080
471,Y,433,706,1920,1080
471,Y,1399,439,1920,1080
471,Y,1177,234,1920,1080
471,Y,1193,200,1920,1080
471,Y,713,146,1920,1080
471,Y,853,72,1920,1080
471,R,1074,1000,1920,1080
471,R,1355,967,1920,1080
471,R,183,576,1920,1080
471,R,207,537,1920,1080
471,R,149,524,1920,1080
471,R,149,448,1920,1080
471,R,1309,381,1920,1080
471,R,144,336,1920,1080
471,R,1114,167,1920,1080
472,Y,434,706,1920,1080
472,Y,1399,439,1920,1080
472,Y,1176,238,1920,1080
472,Y,1193,200,1920,1080
472,Y,713,145,1920,1080
472,Y,852,72,1920,1080
472,R,1074,1000,1920,1080
472,R,1355,967,1920,1080
472,R,182,576,1920,1080
472,R,207,538,1920,1080
472,R,147,525,1920,1080
472,R,149,448,1920,1080
472,R,1309,380,1920,1080
472,R,144,336,1920,1080
472,R,1114,167,1920,1080
473,Y,434,707,1920,1080
473,Y,1399,439,1920,1080
473,Y,1176,237,1920,1080
473,Y,1193,199,1920,1080
473,Y,714,145,1920,1080
473,Y,853,71,1920,1080
473,R,1074,1000,1920,1080
473,R,1355,967,1920,1080
473,R,183,575,1920,1080
473,R,206,538,1920,1080
473,R,149,524,1920,1080
473,R,150,448,1920,1080
473,R,1309,380,1920,1080
473,R,144,336,1920,1080
473,R,1114,167,1920,1080
474,Y,434,707,1920,1080
474,Y,1400,439,1920,1080
474,Y,1176,238,1920,1080
474,Y,1193,199,1920,1080
474,Y,714,145,1920,1080
474,Y,852,72,1920,1080
474,R,1074,1000,1920,1080
474,R,1355,967,1920,1080
474,R,183,575,1920,1080
474,R,207,538,1920,1080
474,R,149,524,1920,1080
474,R,149,447,1920,1080
474,R,1308,380,1920,1080
474,R,144,336,1920,1080
474,R,1113,166,1920,1080
475,Y,434,707,1920,1080
475,Y,1400,439,1920,1080
475,Y,1184,219,1920,1080
475,Y,716,145,1920,1080
475,Y,854,72,1920,1080
475,R,1074,1000,1920,1080
475,R,1355,967,1920,1080
475,R,183,575,1920,1080
475,R,206,538,1920,1080
475,R,149,524,1920,1080
475,R,149,447,1920,1080
475,R,1309,380,1920,1080
475,R,144,336,1920,1080
475,R,1114,166,1920,1080
476,Y,435,708,1920,1080
476,Y,1400,439,1920,1080
476,Y,1178,234,1920,1080
476,Y,716,146,1920,1080
476,Y,854,72,1920,1080
476,R,1075,1001,1920,1080
476,R,1356,967,1920,1080
476,R,184,574,1920,1080
476,R,207,539,1920,1080
476,R,150,525,1920,1080
476,R,150,447,1920,1080
476,R,1309,380,1920,1080
476,R,145,336,1920,1080
476,R,1114,167,1920,1080
477,Y,435,708,1920,1080
477,Y,1401,439,1920,1080
477,Y,1178,233,1920,1080
477,Y,717,147,1920,1080
477,Y,854,72,1920,1080
477,R,1075,1001,1920,1080
477,R,1356,968,1920,1080
477,R,185,574,1920,1080
477,R,206,539,1920,1080
477,R,150,525,1920,1080
477,R,150,448,1920,1080
477,R,1310,380,1920,1080
477,R,144,336,1920,1080
477,R,1115,167,1920,1080
478,Y,435,708,1920,1080
478,Y,1401,439,1920,1080
478,Y,1178,236,1920,1080
478,Y,718,147,1920,1080
478,Y,855,71,1920,1080
478,R,1075,1001,1920,1080
478,R,1356,968,1920,1080
478,R,181,573,1920,1080
478,R,206,540,1920,1080
478,R,151,524,1920,1080
478,R,151,448,1920,1080
478,R,1309,380,1920,1080
478,R,146,336,1920,1080
478,R,1115,166,1920,1080
479,Y,436,708,1920,1080
479,Y,1402,439,1920,1080
479,Y,1178,236,1920,1080
479,Y,719,147,1920,1080
479,Y,855,71,1920,1080
479,R,1076,1001,1920,1080
479,R,1356,968,1920,1080
479,R,183,572,1920,1080
479,R,206,538,1920,1080
479,R,150,525,1920,1080
479,R,126,488,1920,1080
479,R,152,447,1920,1080
479,R,1310,380,1920,1080
479,R,147,336,1920,1080
479,R,1115,166,1920,1080
480,Y,437,709,1920,1080
480,Y,1402,439,1920,1080
480,Y,1177,236,1920,1080
480,Y,1194,201,1920,1080
480,Y,720,147,1920,1080
480,Y,855,71,1920,1080
480,R,1076,1005,1920,1080
480,R,1355,966,1920,1080
480,R,166,532,1920,1080
480,R,148,449,1920,1080
480,R,1310,380,1920,1080
480,R,148,336,1920,1080
480,R,1115,166,1920,1080
481,Y,438,708,1920,1080
481,Y,1403,439,1920,1080
481,Y,1177,235,1920,1080
481,Y,720,148,1920,1080
481,Y,855,71,1920,1080
481,R,1076,1004,1920,1080
481,R,1356,967,1920,1080
481,R,167,531,1920,1080
481,R,149,449,1920,1080
481,R,1310,380,1920,1080
481,R,148,337,1920,1080
481,R,1116,166,1920,1080
482,Y,438,709,1920,1080
482,Y,1403,439,1920,1080
482,Y,1179,232,1920,1080
482,Y,1194,201,1920,1080
482,Y,720,148,1920,1080
482,Y,856,70,1920,1080
482,R,1077,1004,1920,1080
482,R,1357,967,1920,1080
482,R,166,530,1920,1080
482,R,150,448,1920,1080
482,R,1310,381,1920,1080
482,R,148,337,1920,1080
482,R,1117,166,1920,1080
483,Y,439,708,1920,1080
483,Y,1403,439,1920,1080
483,Y,1195,199,1920,1080
483,Y,721,148,1920,1080
483,Y,857,71,1920,1080
483,R,1076,1003,1920,1080
483,R,1358,967,1920,1080
483,R,191,577,1920,1080
483,R,163,524,1920,1080
483,R,152,448,1920,1080
483,R,1312,381,1920,1080
483,R,149,337,1920,1080
483,R,1118,166,1920,1080
484,Y,439,708,1920,1080
484,Y,1404,439,1920,1080
484,Y,1187,219,1920,1080
484,Y,721,148,1920,1080
484,Y,858,71,1920,1080
484,R,1076,1004,1920,1080
484,R,1358,968,1920,1080
484,R,190,577,1920,1080
484,R,164,523,1920,1080
484,R,153,447,1920,1080
484,R,1312,380,1920,1080
484,R,150,337,1920,1080
484,R,1118,165,1920,1080
485,Y,439,707,1920,1080
485,Y,1404,439,1920,1080
485,Y,1183,228,1920,1080
485,Y,1196,199,1920,1080
485,Y,722,148,1920,1080
485,Y,858,71,1920,1080
485,R,1076,1004,1920,1080
485,R,1359,968,1920,1080
485,R,190,577,1920,1080
485,R,163,523,1920,1080
485,R,155,447,1920,1080
485,R,1311,380,1920,1080
485,R,151,337,1920,1080
485,R,1119,165,1920,1080
486,Y,439,706,1920,1080
486,Y,1405,439,1920,1080
486,Y,1182,232,1920,1080
486,Y,1196,201,1920,1080
486,Y,722,147,1920,1080
486,Y,858,71,1920,1080
486,R,1077,1002,1920,1080
486,R,1359,969,1920,1080
486,R,192,577,1920,1080
486,R,167,523,1920,1080
486,R,155,447,1920,1080
486,R,1312,380,1920,1080
486,R,152,337,1920,1080
486,R,1120,165,1920,1080
487,Y,439,706,1920,1080
487,Y,1405,439,1920,1080
487,Y,1181,233,1920,1080
487,Y,1195,202,1920,1080
487,Y,723,147,1920,1080
487,Y,859,71,1920,1080
487,R,1077,1002,1920,1080
487,R,1359,968,1920,1080
487,R,175,535,1920,1080
487,R,128,491,1920,1080
487,R,156,447,1920,1080
487,R,1312,380,1920,1080
487,R,153,336,1920,1080
487,R,1120,164,1920,1080
488,Y,438,706,1920,1080
488,Y,1405,439,1920,1080
488,Y,1190,214,1920,1080
488,Y,723,147,1920,1080
488,Y,858,70,1920,1080
488,R,1077,1003,1920,1080
488,R,1360,969,1920,1080
488,R,194,577,1920,1080
488,R,207,542,1920,1080
488,R,162,525,1920,1080
488,R,129,492,1920,1080
488,R,156,447,1920,1080
488,R,1312,380,1920,1080
488,R,154,335,1920,1080
488,R,1120,164,1920,1080
489,Y,437,707,1920,1080
489,Y,1405,439,1920,1080
489,Y,1184,227,1920,1080
489,Y,1197,199,1920,1080
489,Y,722,147,1920,1080
489,Y,858,70,1920,1080
489,R,1077,1003,1920,1080
489,R,1360,969,1920,1080
489,R,177,537,1920,1080
489,R,128,492,1920,1080
489,R,155,448,1920,1080
489,R,1312,380,1920,1080
489,R,155,335,1920,1080
489,R,1120,164,1920,1080
490,Y,437,707,1920,1080
490,Y,1406,439,1920,1080
490,Y,1181,234,1920,1080
490,Y,1197,199,1920,1080
490,Y,722,147,1920,1080
490,Y,858,70,1920,1080
490,R,1077,1003,1920,1080
490,R,1360,969,1920,1080
490,R,175,537,1920,1080
490,R,130,493,1920,1080
490,R,156,448,1920,1080
490,R,1312,380,1920,1080
490,R,155,337,1920,1080
490,R,1120,164,1920,1080
491,Y,437,707,1920,1080
491,Y,1406,439,1920,1080
491,Y,1187,221,1920,1080
491,Y,723,148,1920,1080
491,Y,859,71,1920,1080
491,R,1078,1004,1920,1080
491,R,1359,970,1920,1080
491,R,178,537,1920,1080
491,R,133,494,1920,1080
491,R,156,448,1920,1080
491,R,1313,380,1920,1080
491,R,157,335,1920,1080
491,R,1121,164,1920,1080
492,Y,437,706,1920,1080
492,Y,1406,439,1920,1080
492,Y,1188,219,1920,1080
492,Y,722,148,1920,1080
492,Y,860,71,1920,1080
492,R,1078,1004,1920,1080
492,R,1359,970,1920,1080
492,R,209,554,1920,1080
492,R,163,529,1920,1080
492,R,132,494,1920,1080
492,R,157,448,1920,1080
492,R,1313,380,1920,1080
492,R,159,334,1920,1080
492,R,1122,163,1920,1080
493,Y,437,707,1920,1080
493,Y,1407,439,1920,1080
493,Y,1181,234,1920,1080
493,Y,1198,199,1920,1080
493,Y,723,147,1920,1080
493,Y,860,70,1920,1080
493,R,1078,1003,1920,1080
493,R,1359,970,1920,1080
493,R,201,574,1920,1080
493,R,176,532,1920,1080
493,R,132,494,1920,1080
493,R,156,448,1920,1080
493,R,1313,380,1920,1080
493,R,160,333,1920,1080
493,R,1122,162,1920,1080
494,Y,436,707,1920,1080
494,Y,1406,439,1920,1080
494,Y,1181,234,1920,1080
494,Y,1198,199,1920,1080
494,Y,722,148,1920,1080
494,Y,859,71,1920,1080
494,R,1077,1003,1920,1080
494,R,1360,969,1920,1080
494,R,176,539,1920,1080
494,R,133,495,1920,1080
494,R,157,448,1920,1080
494,R,1312,380,1920,1080
494,R,162,334,1920,1080
494,R,1122,162,1920,1080
495,Y,436,707,1920,1080
495,Y,1406,439,1920,1080
495,Y,1180,234,1920,1080
495,Y,1197,200,1920,1080
495,Y,721,147,1920,1080
495,Y,859,71,1920,1080
495,R,1076,1002,1920,1080
495,R,1359,969,1920,1080
495,R,175,540,1920,1080
495,R,131,496,1920,1080
495,R,156,448,1920,1080
495,R,1312,380,1920,1080
495,R,165,333,1920,1080
495,R,1122,162,1920,1080
496,Y,436,707,1920,1080
496,Y,1406,440,1920,1080
496,Y,1182,233,1920,1080
496,Y,1197,200,1920,1080
496,Y,720,147,1920,1080
496,Y,859,71,1920,1080
496,R,1076,1003,1920,1080
496,R,1359,970,1920,1080
496,R,177,539,1920,1080
496,R,130,496,1920,1080
496,R,155,449,1920,1080
496,R,1312,381,1920,1080
496,R,165,333,1920,1080
496,R,1123,162,1920,1080
497,Y,436,707,1920,1080
497,Y,1406,440,1920,1080
497,Y,1184,228,1920,1080
497,Y,1197,199,1920,1080
497,Y,720,147,1920,1080
497,Y,859,71,1920,1080
497,R,1076,1004,1920,1080
497,R,1359,970,1920,1080
497,R,176,538,1920,1080
497,R,130,496,1920,1080
497,R,155,449,1920,1080
497,R,1312,380,1920,1080
497,R,167,332,1920,1080
497,R,1123,162,1920,1080
498,Y,436,706,1920,1080
498,Y,1406,440,1920,1080
498,Y,1183,228,1920,1080
498,Y,1198,199,1920,1080
498,Y,720,147,1920,1080
498,Y,860,71,1920,1080
498,R,1076,1004,1920,1080
498,R,1359,969,1920,1080
498,R,172,535,1920,1080
498,R,130,496,1920,1080
498,R,156,449,1920,1080
498,R,1313,380,1920,1080
498,R,168,331,1920,1080
498,R,1123,162,1920,1080
499,Y,436,706,1920,1080
499,Y,1406,439,1920,1080
499,Y,1197,200,1920,1080
499,Y,719,146,1920,1080
499,Y,860,71,1920,1080
499,R,1076,1004,1920,1080
499,R,1359,969,1920,1080
499,R,174,540,1920,1080
499,R,130,496,1920,1080
499,R,155,448,1920,1080
499,R,1313,380,1920,1080
499,R,169,331,1920,1080
499,R,1124,162,1920,1080
500,Y,436,706,1920,1080
500,Y,1406,439,1920,1080
500,Y,1182,232,1920,1080
500,Y,1198,198,1920,1080
500,Y,719,146,1920,1080
500,Y,860,70,1920,1080
500,R,1076,1004,1920,1080
500,R,1359,969,1920,1080
500,R,177,539,1920,1080
500,R,130,496,1920,1080
500,R,155,448,1920,1080
500,R,1313,380,1920,1080
500,R,170,330,1920,1080
500,R,1125,162,1920,1080
501,Y,435,705,1920,1080
501,Y,1406,439,1920,1080
501,Y,1181,233,1920,1080
501,Y,1195,203,1920,1080
501,Y,719,146,1920,1080
501,Y,860,70,1920,1080
501,R,1076,1005,1920,1080
501,R,1359,968,1920,1080
501,R,180,541,1920,1080
501,R,130,496,1920,1080
501,R,154,449,1920,1080
501,R,1313,380,1920,1080
501,R,172,329,1920,1080
501,R,1125,162,1920,1080
502,Y,434,705,1920,1080
502,Y,1406,439,1920,1080
502,Y,1186,224,1920,1080
502,Y,718,146,1920,1080
502,Y,860,70,1920,1080
502,R,1076,1003,1920,1080
502,R,1359,968,1920,1080
502,R,179,540,1920,1080
502,R,129,496,1920,1080
502,R,154,449,1920,1080
502,R,1312,380,1920,1080
502,R,172,329,1920,1080
502,R,1125,162,1920,1080
503,Y,434,705,1920,1080
503,Y,1405,439,1920,1080
503,Y,1180,235,1920,1080
503,Y,1197,199,1920,1080
503,Y,718,146,1920,1080
503,Y,859,70,1920,1080
503,R,1075,1003,1920,1080
503,R,1357,969,1920,1080
503,R,180,543,1920,1080
503,R,128,496,1920,1080
503,R,153,449,1920,1080
503,R,1312,380,1920,1080
503,R,173,329,1920,1080
503,R,1125,162,1920,1080
504,Y,433,705,1920,1080
504,Y,1405,440,1920,1080
504,Y,1181,232,1920,1080
504,Y,718,146,1920,1080
504,Y,858,71,1920,1080
504,R,1074,1003,1920,1080
504,R,1357,968,1920,1080
504,R,177,544,1920,1080
504,R,127,497,1920,1080
504,R,154,449,1920,1080
504,R,1312,380,1920,1080
504,R,173,328,1920,1080
504,R,1125,163,1920,1080
505,Y,433,705,1920,1080
505,Y,1404,440,1920,1080
505,Y,1196,199,1920,1080
505,Y,717,146,1920,1080
505,Y,858,70,1920,1080
505,R,1074,1003,1920,1080
505,R,1356,968,1920,1080
505,R,174,544,1920,1080
505,R,128,497,1920,1080
505,R,152,449,1920,1080
505,R,1312,381,1920,1080
505,R,172,328,1920,1080
505,R,1125,163,1920,1080
506,Y,433,705,1920,1080
506,Y,1404,439,1920,1080
506,Y,1182,231,1920,1080
506,Y,1196,198,1920,1080
506,Y,717,146,1920,1080
506,Y,858,70,1920,1080
506,R,1074,1003,1920,1080
506,R,1355,969,1920,1080
506,R,199,573,1920,1080
506,R,173,535,1920,1080
506,R,125,497,1920,1080
506,R,152,449,1920,1080
506,R,1312,381,1920,1080
506,R,172,328,1920,1080
506,R,1125,163,1920,1080
507,Y,433,705,1920,1080
507,Y,1405,439,1920,1080
507,Y,1184,226,1920,1080
507,Y,1197,198,1920,1080
507,Y,717,146,1920,1080
507,Y,859,70,1920,1080
507,R,1074,1003,1920,1080
507,R,1355,969,1920,1080
507,R,182,544,1920,1080
507,R,125,497,1920,1080
507,R,153,449,1920,1080
507,R,1312,380,1920,1080
507,R,173,327,1920,1080
507,R,1126,163,1920,1080
508,Y,432,705,1920,1080
508,Y,1405,440,1920,1080
508,Y,1197,198,1920,1080
508,Y,717,146,1920,1080
508,Y,859,70,1920,1080
508,R,1074,1002,1920,1080
508,R,1355,969,1920,1080
508,R,180,545,1920,1080
508,R,125,497,1920,1080
508,R,153,449,1920,1080
508,R,1312,380,1920,1080
508,R,174,327,1920,1080
508,R,1127,163,1920,1080
509,Y,431,705,1920,1080
509,Y,1404,440,1920,1080
509,Y,1183,227,1920,1080
509,Y,1196,199,1920,1080
509,Y,716,146,1920,1080
509,Y,858,70,1920,1080
509,R,1074,1002,1920,1080
509,R,1355,968,1920,1080
509,R,180,546,1920,1080
509,R,125,497,1920,1080
509,R,153,449,1920,1080
509,R,1312,380,1920,1080
509,R,174,327,1920,1080
509,R,1128,163,1920,1080
510,Y,431,705,1920,1080
510,Y,1404,439,1920,1080
510,Y,1178,237,1920,1080
510,Y,717,146,1920,1080
510,Y,858,70,1920,1080
510,R,1074,1006,1920,1080
510,R,1354,969,1920,1080
510,R,175,541,1920,1080
510,R,118,496,1920,1080
510,R,150,448,1920,1080
510,R,1312,381,1920,1080
510,R,173,327,1920,1080
510,R,1130,163,1920,1080
511,Y,432,704,1920,1080
511,Y,1404,439,1920,1080
511,Y,1187,220,1920,1080
511,Y,717,146,1920,1080
511,Y,858,70,1920,1080
511,R,1074,1006,1920,1080
511,R,1354,969,1920,1080
511,R,175,541,1920,1080
511,R,120,495,1920,1080
511,R,150,450,1920,1080
511,R,1313,380,1920,1080
511,R,172,327,1920,1080
511,R,1131,163,1920,1080
512,Y,431,704,1920,1080
512,Y,1404,439,1920,1080
512,Y,1181,232,1920,1080
512,Y,1194,203,1920,1080
512,Y,717,146,1920,1080
512,Y,858,70,1920,1080
512,R,1074,1005,1920,1080
512,R,1353,968,1920,1080
512,R,203,575,1920,1080
512,R,210,547,1920,1080
512,R,157,528,1920,1080
512,R,120,495,1920,1080
512,R,150,450,1920,1080
512,R,1311,380,1920,1080
512,R,173,326,1920,1080
512,R,1133,163,1920,1080
513,Y,431,704,1920,1080
513,Y,1404,439,1920,1080
513,Y,1181,234,1920,1080
513,Y,717,146,1920,1080
513,Y,858,70,1920,1080
513,R,1074,1005,1920,1080
513,R,1353,968,1920,1080
513,R,201,575,1920,1080
513,R,210,547,1920,1080
513,R,157,528,1920,1080
513,R,119,495,1920,1080
513,R,149,450,1920,1080
513,R,1311,380,1920,1080
513,R,173,326,1920,1080
513,R,1135,164,1920,1080
514,Y,430,704,1920,1080
514,Y,1404,439,1920,1080
514,Y,1180,233,1920,1080
514,Y,716,146,1920,1080
514,Y,858,70,1920,1080
514,R,1074,1005,1920,1080
514,R,1353,968,1920,1080
514,R,207,559,1920,1080
514,R,158,527,1920,1080
514,R,119,495,1920,1080
514,R,149,450,1920,1080
514,R,1312,380,1920,1080
514,R,173,326,1920,1080
514,R,1137,164,1920,1080
515,Y,430,704,1920,1080
515,Y,1404,439,1920,1080
515,Y,1194,201,1920,1080
515,Y,715,146,1920,1080
515,Y,858,70,1920,1080
515,R,1074,1006,1920,1080
515,R,1351,968,1920,1080
515,R,200,574,1920,1080
515,R,211,546,1920,1080
515,R,158,529,1920,1080
515,R,118,495,1920,1080
515,R,148,450,1920,1080
515,R,1311,380,1920,1080
515,R,171,326,1920,1080
515,R,1139,164,1920,1080
516,Y,430,704,1920,1080
516,Y,1403,439,1920,1080
516,Y,1188,216,1920,1080
516,Y,715,146,1920,1080
516,Y,858,70,1920,1080
516,R,1073,1006,1920,1080
516,R,1351,969,1920,1080
516,R,207,561,1920,1080
516,R,158,529,1920,1080
516,R,119,495,1920,1080
516,R,147,451,1920,1080
516,R,1310,380,1920,1080
516,R,171,326,1920,1080
516,R,1141,165,1920,1080
517,Y,430,704,1920,1080
517,Y,1403,439,1920,1080
517,Y,715,146,1920,1080
517,Y,858,70,1920,1080
517,R,1073,1006,1920,1080
517,R,1351,968,1920,1080
517,R,180,543,1920,1080
517,R,119,495,1920,1080
517,R,147,450,1920,1080
517,R,1310,380,1920,1080
517,R,171,326,1920,1080
517,R,1144,165,1920,1080
518,Y,430,703,1920,1080
518,Y,1403,439,1920,1080
518,Y,715,146,1920,1080
518,Y,857,70,1920,1080
518,R,1074,1006,1920,1080
518,R,1351,969,1920,1080
518,R,206,561,1920,1080
518,R,160,527,1920,1080
518,R,119,495,1920,1080
518,R,147,450,1920,1080
518,R,1310,379,1920,1080
518,R,172,326,1920,1080
518,R,1147,165,1920,1080
519,Y,430,703,1920,1080
519,Y,1403,439,1920,1080
519,Y,716,146,1920,1080
519,Y,858,70,1920,1080
519,R,1074,1006,1920,1080
519,R,1351,969,1920,1080
519,R,180,543,1920,1080
519,R,119,495,1920,1080
519,R,147,450,1920,1080
519,R,1310,379,1920,1080
519,R,171,326,1920,1080
519,R,1149,165,1920,1080
520,Y,430,703,1920,1080
520,Y,1403,438,1920,1080
520,Y,1193,203,1920,1080
520,Y,716,145,1920,1080
520,Y,858,69,1920,1080
520,R,1074,1007,1920,1080
520,R,1350,969,1920,1080
520,R,207,561,1920,1080
520,R,159,528,1920,1080
520,R,119,495,1920,1080
520,R,148,450,1920,1080
520,R,1310,378,1920,1080
520,R,171,326,1920,1080
520,R,1152,165,1920,1080
521,Y,430,703,1920,1080
521,Y,1403,438,1920,1080
521,Y,1193,203,1920,1080
521,Y,716,145,1920,1080
521,Y,857,70,1920,1080
521,R,1074,1006,1920,1080
521,R,1350,969,1920,1080
521,R,179,542,1920,1080
521,R,120,494,1920,1080
521,R,148,450,1920,1080
521,R,1309,378,1920,1080
521,R,170,325,1920,1080
521,R,1155,165,1920,1080
522,Y,430,703,1920,1080
522,Y,1402,438,1920,1080
522,Y,715,145,1920,1080
522,Y,858,69,1920,1080
522,R,1073,1004,1920,1080
522,R,1350,969,1920,1080
522,R,180,543,1920,1080
522,R,119,494,1920,1080
522,R,147,449,1920,1080
522,R,1308,377,1920,1080
522,R,170,325,1920,1080
522,R,1157,165,1920,1080
523,Y,430,703,1920,1080
523,Y,1402,438,1920,1080
523,Y,715,145,1920,1080
523,Y,857,70,1920,1080
523,R,1073,1004,1920,1080
523,R,1350,969,1920,1080
523,R,178,542,1920,1080
523,R,120,495,1920,1080
523,R,149,449,1920,1080
523,R,1308,377,1920,1080
523,R,170,326,1920,1080
523,R,1159,166,1920,1080
524,Y,431,702,1920,1080
524,Y,1402,437,1920,1080
524,Y,715,145,1920,1080
524,Y,857,69,1920,1080
524,R,1073,1004,1920,1080
524,R,1350,968,1920,1080
524,R,176,543,1920,1080
524,R,120,495,1920,1080
524,R,149,449,1920,1080
524,R,1309,377,1920,1080
524,R,169,325,1920,1080
524,R,1161,167,1920,1080
525,Y,432,702,1920,1080
525,Y,1403,437,1920,1080
525,Y,715,145,1920,1080
525,Y,858,70,1920,1080
525,R,1074,1004,1920,1080
525,R,1349,968,1920,1080
525,R,180,543,1920,1080
525,R,121,495,1920,1080
525,R,151,449,1920,1080
525,R,1308,376,1920,1080
525,R,169,325,1920,1080
525,R,1165,167,1920,1080
526,Y,433,702,1920,1080
526,Y,1403,436,1920,1080
526,Y,716,145,1920,1080
526,Y,858,69,1920,1080
526,R,1074,1006,1920,1080
526,R,1350,967,1920,1080
526,R,178,542,1920,1080
526,R,121,494,1920,1080
526,R,150,448,1920,1080
526,R,1309,376,1920,1080
526,R,169,325,1920,1080
526,R,1167,168,1920,1080
527,Y,433,702,1920,1080
527,Y,1402,436,1920,1080
527,Y,1196,196,1920,1080
527,Y,715,145,1920,1080
527,Y,858,69,1920,1080
527,R,1074,1004,1920,1080
527,R,1350,968,1920,1080
527,R,180,541,1920,1080
527,R,122,495,1920,1080
527,R,150,449,1920,1080
527,R,1309,375,1920,1080
527,R,170,324,1920,1080
527,R,1170,168,1920,1080
528,Y,433,702,1920,1080
528,Y,1402,435,1920,1080
528,Y,1197,196,1920,1080
528,Y,715,145,1920,1080
528,Y,858,69,1920,1080
528,R,1074,1005,1920,1080
528,R,1350,968,1920,1080
528,R,181,540,1920,1080
528,R,121,495,1920,1080
528,R,151,448,1920,1080
528,R,1309,375,1920,1080
528,R,169,325,1920,1080
528,R,1171,168,1920,1080
529,Y,434,702,1920,1080
529,Y,1402,434,1920,1080
529,Y,715,145,1920,1080
529,Y,859,69,1920,1080
529,R,1074,1004,1920,1080
529,R,1350,967,1920,1080
529,R,167,565,1920,1080
529,R,178,538,1920,1080
529,R,122,495,1920,1080
529,R,152,448,1920,1080
529,R,1309,375,1920,1080
529,R,168,325,1920,1080
529,R,1174,167,1920,1080
530,Y,434,702,1920,1080
530,Y,1402,433,1920,1080
530,Y,716,145,1920,1080
530,Y,858,69,1920,1080
530,R,1075,1003,1920,1080
530,R,1351,967,1920,1080
530,R,178,536,1920,1080
530,R,121,494,1920,1080
530,R,152,447,1920,1080
530,R,1308,374,1920,1080
530,R,167,325,1920,1080
530,R,1176,167,1920,1080
531,Y,434,702,1920,1080
531,Y,1402,433,1920,1080
531,Y,717,145,1920,1080
531,Y,859,69,1920,1080
531,R,1075,1002,1920,1080
531,R,1350,966,1920,1080
531,R,209,556,1920,1080
531,R,160,529,1920,1080
531,R,122,494,1920,1080
531,R,152,447,1920,1080
531,R,1306,372,1920,1080
531,R,167,325,1920,1080
531,R,1178,166,1920,1080
532,Y,434,702,1920,1080
532,Y,1402,432,1920,1080
532,Y,717,145,1920,1080
532,Y,859,68,1920,1080
532,R,1075,1002,1920,1080
532,R,1350,966,1920,1080
